cohort_month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2019-11,100.0,25.38200339558574,10.0169779286927,9.762308998302208,10.950764006791172,10.611205432937181,8.65874363327674,10.186757215619695,9.168081494057725,12.054329371816639,13.497453310696095,17.40237691001698,40.407470288624786,25.127334465195243,9.67741935483871,10.35653650254669,8.743633276740239,11.120543293718166,8.828522920203735,9.762308998302208,10.186757215619695,12.39388794567063,12.30899830220713,15.534804753820033,39.38879456706282,26.825127334465193,10.526315789473683,10.441426146010187,10.35653650254669,9.592529711375212,9.168081494057725,10.0169779286927,12.903225806451612,12.903225806451612,11.714770797962649,16.383701188455007,40.74702886247878,23.599320882852293,10.950764006791172,10.0169779286927,9.847198641765704,10.865874363327674,9.252971137521222,10.611205432937181,9.507640067911714,12.478777589134125,12.224108658743633,18.59083191850594,40.2376910016978,25.042444821731745,,,,,,,,,,
2019-12,100.0,9.647058823529411,11.294117647058824,10.588235294117647,9.647058823529411,12.0,11.529411764705882,9.411764705882353,11.294117647058824,14.352941176470587,17.88235294117647,35.76470588235294,24.941176470588236,10.117647058823529,12.23529411764706,11.529411764705882,8.0,9.647058823529411,8.705882352941176,9.176470588235293,9.176470588235293,11.294117647058824,15.764705882352942,39.294117647058826,24.705882352941178,9.411764705882353,10.117647058823529,8.705882352941176,9.88235294117647,10.352941176470589,11.76470588235294,8.235294117647058,9.88235294117647,9.88235294117647,15.529411764705884,35.529411764705884,23.294117647058822,12.0,9.411764705882353,8.705882352941176,10.117647058823529,7.529411764705881,8.235294117647058,11.058823529411764,11.76470588235294,12.23529411764706,14.117647058823529,41.411764705882355,21.176470588235293,,,,,,,,,,,
2020-01,100.0,7.28476821192053,9.933774834437086,12.582781456953644,14.56953642384106,8.609271523178808,12.582781456953644,13.245033112582782,10.596026490066226,16.55629139072848,36.423841059602644,26.490066225165563,13.245033112582782,13.90728476821192,11.258278145695364,10.596026490066226,7.9470198675496695,9.271523178807946,10.596026490066226,12.582781456953644,12.582781456953644,17.880794701986755,45.6953642384106,17.218543046357617,7.9470198675496695,11.258278145695364,11.258278145695364,15.2317880794702,11.920529801324504,12.582781456953644,9.933774834437086,9.933774834437086,11.920529801324504,15.894039735099339,35.76158940397351,21.192052980132452,13.90728476821192,12.582781456953644,10.596026490066226,11.258278145695364,10.596026490066226,11.258278145695364,14.56953642384106,9.271523178807946,12.582781456953644,14.56953642384106,38.41059602649007,29.80132450331126,,,,,,,,,,,,
2020-02,100.0,7.43801652892562,11.570247933884298,9.917355371900827,8.264462809917356,9.090909090909092,16.528925619834713,12.396694214876034,22.31404958677686,35.53719008264463,21.487603305785125,9.090909090909092,13.223140495867769,11.570247933884298,9.917355371900827,12.396694214876034,4.958677685950414,10.743801652892563,11.570247933884298,16.528925619834713,16.528925619834713,38.01652892561984,17.355371900826448,13.223140495867769,10.743801652892563,6.6115702479338845,6.6115702479338845,11.570247933884298,7.43801652892562,7.43801652892562,10.743801652892563,12.396694214876034,13.223140495867769,37.1900826446281,30.57851239669421,8.264462809917356,9.917355371900827,9.917355371900827,14.87603305785124,9.090909090909092,13.223140495867769,4.958677685950414,9.917355371900827,9.090909090909092,19.834710743801654,39.66942148760331,19.834710743801654,,,,,,,,,,,,,
2020-03,100.0,10.81081081081081,9.00900900900901,11.711711711711711,10.81081081081081,9.00900900900901,13.513513513513514,13.513513513513514,40.54054054054054,24.324324324324326,12.612612612612612,7.207207207207207,8.108108108108109,11.711711711711711,10.81081081081081,13.513513513513514,6.306306306306306,18.01801801801802,13.513513513513514,13.513513513513514,38.73873873873874,20.72072072072072,9.00900900900901,10.81081081081081,11.711711711711711,8.108108108108109,10.81081081081081,10.81081081081081,10.81081081081081,14.414414414414415,18.01801801801802,22.52252252252252,36.03603603603604,18.91891891891892,9.00900900900901,11.711711711711711,8.108108108108109,7.207207207207207,8.108108108108109,11.711711711711711,12.612612612612612,15.315315315315313,12.612612612612612,16.216216216216218,38.73873873873874,22.52252252252252,,,,,,,,,,,,,,
2020-04,100.0,10.126582278481013,12.658227848101266,12.658227848101266,10.126582278481013,12.658227848101266,16.455696202531644,37.9746835443038,25.31645569620253,6.329113924050633,10.126582278481013,8.860759493670885,11.39240506329114,7.59493670886076,11.39240506329114,8.860759493670885,12.658227848101266,13.924050632911392,18.9873417721519,40.50632911392405,20.253164556962027,5.063291139240507,11.39240506329114,8.860759493670885,10.126582278481013,10.126582278481013,5.063291139240507,10.126582278481013,16.455696202531644,8.860759493670885,11.39240506329114,34.177215189873415,31.645569620253166,15.18987341772152,10.126582278481013,8.860759493670885,5.063291139240507,5.063291139240507,6.329113924050633,5.063291139240507,7.59493670886076,12.658227848101266,15.18987341772152,35.44303797468354,29.11392405063291,,,,,,,,,,,,,,,
2020-05,100.0,14.444444444444443,13.333333333333334,13.333333333333334,7.777777777777778,21.11111111111111,34.44444444444444,16.666666666666664,7.777777777777778,8.88888888888889,5.555555555555555,10.0,11.11111111111111,14.444444444444443,16.666666666666664,11.11111111111111,14.444444444444443,16.666666666666664,37.77777777777778,25.555555555555554,12.222222222222221,7.777777777777778,10.0,13.333333333333334,14.444444444444443,13.333333333333334,4.444444444444445,13.333333333333334,8.88888888888889,17.77777777777778,28.888888888888886,24.444444444444443,10.0,10.0,11.11111111111111,13.333333333333334,16.666666666666664,6.666666666666667,10.0,12.222222222222221,20.0,17.77777777777778,46.666666666666664,23.333333333333332,,,,,,,,,,,,,,,,
2020-06,100.0,13.684210526315791,13.684210526315791,16.842105263157894,18.947368421052634,42.10526315789473,17.894736842105264,9.473684210526317,10.526315789473683,15.789473684210526,7.368421052631578,13.684210526315791,11.578947368421053,16.842105263157894,15.789473684210526,16.842105263157894,11.578947368421053,41.05263157894737,34.73684210526316,14.736842105263156,9.473684210526317,6.315789473684211,2.1052631578947367,7.368421052631578,12.631578947368421,11.578947368421053,11.578947368421053,10.526315789473683,16.842105263157894,45.26315789473684,26.31578947368421,9.473684210526317,9.473684210526317,11.578947368421053,9.473684210526317,11.578947368421053,13.684210526315791,7.368421052631578,16.842105263157894,9.473684210526317,15.789473684210526,44.21052631578947,25.263157894736842,,,,,,,,,,,,,,,,,
2020-07,100.0,10.44776119402985,10.44776119402985,14.925373134328357,46.26865671641791,20.8955223880597,13.432835820895523,8.955223880597014,5.970149253731343,7.462686567164178,5.970149253731343,7.462686567164178,10.44776119402985,11.940298507462686,19.402985074626866,19.402985074626866,35.82089552238806,17.91044776119403,8.955223880597014,4.477611940298507,19.402985074626866,2.9850746268656714,11.940298507462686,8.955223880597014,10.44776119402985,10.44776119402985,11.940298507462686,20.8955223880597,47.76119402985074,25.37313432835821,10.44776119402985,14.925373134328357,10.44776119402985,8.955223880597014,10.44776119402985,11.940298507462686,11.940298507462686,25.37313432835821,8.955223880597014,19.402985074626866,23.88059701492537,22.388059701492537,,,,,,,,,,,,,,,,,,
2020-08,100.0,11.956521739130435,10.869565217391305,31.521739130434785,25.0,13.043478260869565,11.956521739130435,7.608695652173914,7.608695652173914,7.608695652173914,10.869565217391305,15.217391304347828,14.130434782608695,17.391304347826086,19.565217391304348,32.608695652173914,18.478260869565215,5.434782608695652,6.521739130434782,13.043478260869565,9.782608695652174,15.217391304347828,11.956521739130435,7.608695652173914,15.217391304347828,17.391304347826086,19.565217391304348,35.869565217391305,21.73913043478261,7.608695652173914,8.695652173913043,8.695652173913043,5.434782608695652,11.956521739130435,11.956521739130435,11.956521739130435,15.217391304347828,11.956521739130435,9.782608695652174,44.565217391304344,30.434782608695656,,,,,,,,,,,,,,,,,,,
2020-09,100.0,16.176470588235293,50.0,20.588235294117645,8.823529411764707,7.352941176470589,7.352941176470589,11.76470588235294,5.88235294117647,4.411764705882353,13.23529411764706,8.823529411764707,14.705882352941178,10.294117647058822,42.64705882352941,27.941176470588236,7.352941176470589,13.23529411764706,20.588235294117645,4.411764705882353,20.588235294117645,5.88235294117647,8.823529411764707,13.23529411764706,17.647058823529413,4.411764705882353,35.294117647058826,14.705882352941178,7.352941176470589,5.88235294117647,7.352941176470589,10.294117647058822,10.294117647058822,13.23529411764706,8.823529411764707,10.294117647058822,16.176470588235293,16.176470588235293,41.17647058823529,26.47058823529412,,,,,,,,,,,,,,,,,,,,
2020-10,100.0,42.10526315789473,26.31578947368421,2.631578947368421,15.789473684210526,14.473684210526317,5.263157894736842,6.578947368421052,11.842105263157894,13.157894736842104,14.473684210526317,9.210526315789473,19.736842105263158,36.84210526315789,22.36842105263158,3.9473684210526314,6.578947368421052,19.736842105263158,7.894736842105263,7.894736842105263,10.526315789473683,7.894736842105263,11.842105263157894,18.421052631578945,15.789473684210526,35.526315789473685,23.684210526315788,18.421052631578945,13.157894736842104,6.578947368421052,11.842105263157894,10.526315789473683,10.526315789473683,6.578947368421052,9.210526315789473,14.473684210526317,17.105263157894736,39.473684210526315,25.0,,,,,,,,,,,,,,,,,,,,,
2020-11,100.0,26.060606060606062,10.303030303030303,10.909090909090908,8.484848484848486,12.121212121212121,8.484848484848486,8.484848484848486,9.090909090909092,12.727272727272727,12.727272727272727,16.969696969696972,43.63636363636363,20.606060606060606,13.939393939393941,9.090909090909092,7.878787878787878,9.090909090909092,12.727272727272727,15.757575757575756,13.333333333333334,10.303030303030303,11.515151515151516,17.575757575757574,32.121212121212125,23.636363636363637,10.303030303030303,10.303030303030303,9.090909090909092,10.909090909090908,13.939393939393941,8.484848484848486,9.696969696969697,13.939393939393941,15.757575757575756,18.181818181818183,49.09090909090909,23.03030303030303,,,,,,,,,,,,,,,,,,,,,,
2020-12,100.0,9.615384615384617,13.461538461538462,11.538461538461538,15.384615384615385,13.461538461538462,21.153846153846153,9.615384615384617,15.384615384615385,15.384615384615385,21.153846153846153,46.15384615384615,23.076923076923077,13.461538461538462,5.769230769230769,15.384615384615385,9.615384615384617,7.6923076923076925,15.384615384615385,9.615384615384617,19.230769230769234,13.461538461538462,17.307692307692307,30.76923076923077,25.0,15.384615384615385,11.538461538461538,1.9230769230769231,5.769230769230769,7.6923076923076925,11.538461538461538,19.230769230769234,11.538461538461538,3.8461538461538463,11.538461538461538,42.30769230769231,21.153846153846153,,,,,,,,,,,,,,,,,,,,,,,
2021-01,100.0,8.333333333333332,8.333333333333332,25.0,8.333333333333332,8.333333333333332,16.666666666666664,8.333333333333332,25.0,8.333333333333332,33.33333333333333,8.333333333333332,16.666666666666664,33.33333333333333,16.666666666666664,,16.666666666666664,8.333333333333332,,8.333333333333332,,8.333333333333332,25.0,8.333333333333332,,,,,8.333333333333332,,25.0,16.666666666666664,41.66666666666667,8.333333333333332,41.66666666666667,16.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,
2021-02,100.0,10.0,10.0,15.0,10.0,20.0,5.0,15.0,20.0,50.0,20.0,15.0,10.0,5.0,15.0,10.0,,5.0,10.0,,20.0,40.0,20.0,5.0,5.0,10.0,10.0,5.0,5.0,20.0,10.0,5.0,,30.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03,100.0,,7.6923076923076925,,15.384615384615385,7.6923076923076925,,23.076923076923077,30.76923076923077,7.6923076923076925,,,,15.384615384615385,7.6923076923076925,,,23.076923076923077,7.6923076923076925,7.6923076923076925,46.15384615384615,15.384615384615385,,23.076923076923077,7.6923076923076925,23.076923076923077,30.76923076923077,7.6923076923076925,,7.6923076923076925,7.6923076923076925,7.6923076923076925,46.15384615384615,15.384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04,100.0,40.0,10.0,10.0,10.0,10.0,30.0,20.0,20.0,40.0,20.0,,,20.0,20.0,,20.0,,30.0,50.0,10.0,10.0,10.0,,20.0,10.0,10.0,10.0,20.0,10.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05,100.0,,21.428571428571427,,,21.428571428571427,50.0,21.428571428571427,28.57142857142857,7.142857142857142,,7.142857142857142,7.142857142857142,7.142857142857142,,14.285714285714285,,14.285714285714285,50.0,14.285714285714285,7.142857142857142,,14.285714285714285,7.142857142857142,,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,14.285714285714285,42.857142857142854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06,100.0,12.5,25.0,12.5,62.5,50.0,25.0,25.0,,12.5,12.5,12.5,25.0,,,12.5,12.5,37.5,,,,,,37.5,,,,25.0,,62.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07,100.0,9.090909090909092,9.090909090909092,,54.54545454545454,9.090909090909092,18.181818181818183,9.090909090909092,18.181818181818183,27.27272727272727,,36.36363636363637,9.090909090909092,18.181818181818183,9.090909090909092,27.27272727272727,45.45454545454545,18.181818181818183,,18.181818181818183,9.090909090909092,,9.090909090909092,9.090909090909092,27.27272727272727,9.090909090909092,27.27272727272727,,45.45454545454545,27.27272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08,100.0,5.555555555555555,38.88888888888889,50.0,11.11111111111111,5.555555555555555,,16.666666666666664,11.11111111111111,5.555555555555555,11.11111111111111,16.666666666666664,5.555555555555555,27.77777777777778,22.22222222222222,22.22222222222222,11.11111111111111,,,5.555555555555555,11.11111111111111,11.11111111111111,11.11111111111111,16.666666666666664,16.666666666666664,22.22222222222222,16.666666666666664,44.44444444444444,16.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09,100.0,18.181818181818183,36.36363636363637,27.27272727272727,9.090909090909092,,9.090909090909092,18.181818181818183,36.36363636363637,9.090909090909092,18.181818181818183,27.27272727272727,18.181818181818183,27.27272727272727,54.54545454545454,27.27272727272727,9.090909090909092,9.090909090909092,9.090909090909092,27.27272727272727,9.090909090909092,9.090909090909092,18.181818181818183,,,,45.45454545454545,9.090909090909092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10,100.0,29.411764705882355,17.647058823529413,5.88235294117647,11.76470588235294,11.76470588235294,11.76470588235294,5.88235294117647,11.76470588235294,,5.88235294117647,11.76470588235294,23.52941176470588,23.52941176470588,23.52941176470588,5.88235294117647,5.88235294117647,5.88235294117647,11.76470588235294,5.88235294117647,23.52941176470588,11.76470588235294,17.647058823529413,11.76470588235294,5.88235294117647,35.294117647058826,29.411764705882355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11,100.0,19.047619047619047,9.523809523809524,14.285714285714285,9.523809523809524,14.285714285714285,14.285714285714285,4.761904761904762,9.523809523809524,9.523809523809524,4.761904761904762,14.285714285714285,66.66666666666666,19.047619047619047,4.761904761904762,4.761904761904762,14.285714285714285,19.047619047619047,4.761904761904762,4.761904761904762,28.57142857142857,14.285714285714285,19.047619047619047,14.285714285714285,52.38095238095239,42.857142857142854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12,100.0,,,9.090909090909092,9.090909090909092,18.181818181818183,,,36.36363636363637,,9.090909090909092,45.45454545454545,45.45454545454545,18.181818181818183,,,9.090909090909092,,27.27272727272727,9.090909090909092,9.090909090909092,36.36363636363637,36.36363636363637,36.36363636363637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01,100.0,33.33333333333333,,,,,,,,,33.33333333333333,66.66666666666666,,,33.33333333333333,,,,,66.66666666666666,33.33333333333333,,33.33333333333333,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02,100.0,,,33.33333333333333,33.33333333333333,,,33.33333333333333,,33.33333333333333,,,,,,,,,33.33333333333333,33.33333333333333,,33.33333333333333,66.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04,100.0,,,,,,50.0,50.0,,,,,,,,,,50.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06,100.0,,33.33333333333333,,33.33333333333333,33.33333333333333,,,,,,,,,,33.33333333333333,66.66666666666666,,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07,100.0,,,,100.0,,,,,,,,100.0,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08,100.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09,100.0,,100.0,,100.0,,,100.0,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,100.0,,66.66666666666666,,,66.66666666666666,,,33.33333333333333,,,33.33333333333333,,,66.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,100.0,,,25.0,,,,,25.0,,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
